"REF_DATE","GEO","DGUID","Type of sales","Type of beverage","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007","Nova Scotia","","Total per capita sales","Spirits","Litres","203","units ","0","v28463273","4.2.2","2.6","","","","1"
"2007","Nova Scotia","","Total per capita sales","Wine","Litres","203","units ","0","v28463274","4.2.3","1.1","","","","1"
"2007","Nova Scotia","","Total per capita sales","Beer","Litres","203","units ","0","v28463275","4.2.4","4.1","","","","1"
"2007","New Brunswick","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463276","5.1.1","4438","","","","0"
"2007","New Brunswick","","Total sales","Spirits","Litres","203","thousands","3","v28463277","5.1.2","1273","","","","0"
"2007","New Brunswick","","Total sales","Wine","Litres","203","thousands","3","v28463278","5.1.3","595","","","","0"
"2007","New Brunswick","","Total sales","Beer","Litres","203","thousands","3","v28463279","5.1.4","2569","","","","0"
"2007","New Brunswick","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463280","5.2.1","7.1","","","","1"
"2007","New Brunswick","","Total per capita sales","Spirits","Litres","203","units ","0","v28463281","5.2.2","2.0","","","","1"
"2007","New Brunswick","","Total per capita sales","Wine","Litres","203","units ","0","v28463282","5.2.3","0.9","","","","1"
"2007","New Brunswick","","Total per capita sales","Beer","Litres","203","units ","0","v28463283","5.2.4","4.1","","","","1"
"2007","Quebec","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463284","6.1.1","52027","","","","0"
"2007","Quebec","","Total sales","Spirits","Litres","203","thousands","3","v28463285","6.1.2","7012","","","","0"
"2007","Quebec","","Total sales","Wine","Litres","203","thousands","3","v28463286","6.1.3","14894","","","","0"
"2007","Quebec","","Total sales","Beer","Litres","203","thousands","3","v28463287","6.1.4","30122","","","","0"
"2007","Quebec","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463288","6.2.1","8.2","","","","1"
"2007","Quebec","","Total per capita sales","Spirits","Litres","203","units ","0","v28463289","6.2.2","1.1","","","","1"
"2007","Quebec","","Total per capita sales","Wine","Litres","203","units ","0","v28463290","6.2.3","2.3","","","","1"
"2007","Quebec","","Total per capita sales","Beer","Litres","203","units ","0","v28463291","6.2.4","4.7","","","","1"
"2007","Ontario","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463292","7.1.1","79652","","","","0"
"2007","Ontario","","Total sales","Spirits","Litres","203","thousands","3","v28463293","7.1.2","22922","","","","0"
"2007","Ontario","","Total sales","Wine","Litres","203","thousands","3","v28463294","7.1.3","16097","","","","0"
"2007","Ontario","","Total sales","Beer","Litres","203","thousands","3","v28463295","7.1.4","40633","","","","0"
"2007","Ontario","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463296","7.2.1","7.7","","","","1"
"2007","Ontario","","Total per capita sales","Spirits","Litres","203","units ","0","v28463297","7.2.2","2.2","","","","1"
"2007","Ontario","","Total per capita sales","Wine","Litres","203","units ","0","v28463298","7.2.3","1.5","","","","1"
"2007","Ontario","","Total per capita sales","Beer","Litres","203","units ","0","v28463299","7.2.4","3.9","","","","1"
"2007","Manitoba","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463300","8.1.1","7431","","","","0"
"2007","Manitoba","","Total sales","Spirits","Litres","203","thousands","3","v28463301","8.1.2","2552","","","","0"
"2007","Manitoba","","Total sales","Wine","Litres","203","thousands","3","v28463302","8.1.3","982","","","","0"
"2007","Manitoba","","Total sales","Beer","Litres","203","thousands","3","v28463303","8.1.4","3898","","","","0"
"2007","Manitoba","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463304","8.2.1","7.8","","","","1"
"2007","Manitoba","","Total per capita sales","Spirits","Litres","203","units ","0","v28463305","8.2.2","2.7","","","","1"
"2007","Manitoba","","Total per capita sales","Wine","Litres","203","units ","0","v28463306","8.2.3","1.0","","","","1"
"2007","Manitoba","","Total per capita sales","Beer","Litres","203","units ","0","v28463307","8.2.4","4.1","","","","1"
"2007","Saskatchewan","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463308","9.1.1","5919","","","","0"
"2007","Saskatchewan","","Total sales","Spirits","Litres","203","thousands","3","v28463309","9.1.2","2210","","","","0"
"2007","Saskatchewan","","Total sales","Wine","Litres","203","thousands","3","v28463310","9.1.3","594","","","","0"
"2007","Saskatchewan","","Total sales","Beer","Litres","203","thousands","3","v28463311","9.1.4","3116","","","","0"
"2007","Saskatchewan","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463312","9.2.1","7.4","","","","1"
"2007","Saskatchewan","","Total per capita sales","Spirits","Litres","203","units ","0","v28463313","9.2.2","2.8","","","","1"
"2007","Saskatchewan","","Total per capita sales","Wine","Litres","203","units ","0","v28463314","9.2.3","0.7","","","","1"
"2007","Saskatchewan","","Total per capita sales","Beer","Litres","203","units ","0","v28463315","9.2.4","3.9","","","","1"
"2007","Alberta","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463316","10.1.1","26572","","","","0"
"2007","Alberta","","Total sales","Spirits","Litres","203","thousands","3","v28463317","10.1.2","9130","","","","0"
"2007","Alberta","","Total sales","Wine","Litres","203","thousands","3","v28463318","10.1.3","4194","","","","0"
"2007","Alberta","","Total sales","Beer","Litres","203","thousands","3","v28463319","10.1.4","13248","","","","0"
"2007","Alberta","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463320","10.2.1","9.6","","","","1"
"2007","Alberta","","Total per capita sales","Spirits","Litres","203","units ","0","v28463321","10.2.2","3.3","","","","1"
"2007","Alberta","","Total per capita sales","Wine","Litres","203","units ","0","v28463322","10.2.3","1.5","","","","1"
"2007","Alberta","","Total per capita sales","Beer","Litres","203","units ","0","v28463323","10.2.4","4.8","","","","1"
"2007","British Columbia","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463324","11.1.1","30507","","","","0"
"2007","British Columbia","","Total sales","Spirits","Litres","203","thousands","3","v28463325","11.1.2","9578","","","","0"
"2007","British Columbia","","Total sales","Wine","Litres","203","thousands","3","v28463326","11.1.3","6891","","","","0"
"2007","British Columbia","","Total sales","Beer","Litres","203","thousands","3","v28463327","11.1.4","14038","","","","0"
"2007","British Columbia","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463328","11.2.1","8.6","","","","1"
"2007","British Columbia","","Total per capita sales","Spirits","Litres","203","units ","0","v28463329","11.2.2","2.7","","","","1"
"2007","British Columbia","","Total per capita sales","Wine","Litres","203","units ","0","v28463330","11.2.3","1.9","","","","1"
"2007","British Columbia","","Total per capita sales","Beer","Litres","203","units ","0","v28463331","11.2.4","3.9","","","","1"
"2007","Yukon","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463332","12.1.1","335","","","","0"
"2007","Yukon","","Total sales","Spirits","Litres","203","thousands","3","v28463333","12.1.2","100","","","","0"
"2007","Yukon","","Total sales","Wine","Litres","203","thousands","3","v28463334","12.1.3","56","","","","0"
"2007","Yukon","","Total sales","Beer","Litres","203","thousands","3","v28463335","12.1.4","178","","","","0"
"2007","Yukon","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463336","12.2.1","12.7","","","","1"
"2007","Yukon","","Total per capita sales","Spirits","Litres","203","units ","0","v28463337","12.2.2","3.8","","","","1"
"2007","Yukon","","Total per capita sales","Wine","Litres","203","units ","0","v28463338","12.2.3","2.1","","","","1"
"2007","Yukon","","Total per capita sales","Beer","Litres","203","units ","0","v28463339","12.2.4","6.7","","","","1"
"2007","Northwest Territories including Nunavut","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463340","13.1.1","","..","","","0"
"2007","Northwest Territories including Nunavut","","Total sales","Spirits","Litres","203","thousands","3","v28463341","13.1.2","","..","","","0"
"2007","Northwest Territories including Nunavut","","Total sales","Wine","Litres","203","thousands","3","v28463342","13.1.3","","..","","","0"
"2007","Northwest Territories including Nunavut","","Total sales","Beer","Litres","203","thousands","3","v28463343","13.1.4","","..","","","0"
"2007","Northwest Territories including Nunavut","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463344","13.2.1","8.0","","","","1"
"2007","Northwest Territories including Nunavut","","Total per capita sales","Spirits","Litres","203","units ","0","v28463345","13.2.2","3.4","","","","1"
"2007","Northwest Territories including Nunavut","","Total per capita sales","Wine","Litres","203","units ","0","v28463346","13.2.3","0.9","","","","1"
"2007","Northwest Territories including Nunavut","","Total per capita sales","Beer","Litres","203","units ","0","v28463347","13.2.4","3.8","","","","1"
"2007","Northwest Territories","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v41974856","14.1.1","391","","","","0"
"2007","Northwest Territories","","Total sales","Spirits","Litres","203","thousands","3","v41974857","14.1.2","168","","","","0"
"2007","Northwest Territories","","Total sales","Wine","Litres","203","thousands","3","v41974858","14.1.3","44","","","","0"
"2007","Northwest Territories","","Total sales","Beer","Litres","203","thousands","3","v41974859","14.1.4","179","","","","0"
"2007","Nunavut","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v41974860","15.1.1","42","","","","0"
"2007","Nunavut","","Total sales","Spirits","Litres","203","thousands","3","v41974861","15.1.2","16","","","","0"
"2007","Nunavut","","Total sales","Wine","Litres","203","thousands","3","v41974862","15.1.3","3","","","","0"
"2007","Nunavut","","Total sales","Beer","Litres","203","thousands","3","v41974863","15.1.4","23","","","","0"
"2008","Canada","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463244","1.1.1","222775","","","","0"
"2008","Canada","","Total sales","Spirits","Litres","203","thousands","3","v28463245","1.1.2","60238","","","","0"
"2008","Canada","","Total sales","Wine","Litres","203","thousands","3","v28463246","1.1.3","47867","","","","0"
"2008","Canada","","Total sales","Beer","Litres","203","thousands","3","v28463247","1.1.4","114671","","","","0"
"2008","Canada","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463248","1.2.1","8.2","","","","1"
"2008","Canada","","Total per capita sales","Spirits","Litres","203","units ","0","v28463249","1.2.2","2.2","","","","1"
"2008","Canada","","Total per capita sales","Wine","Litres","203","units ","0","v28463250","1.2.3","1.8","","","","1"
"2008","Canada","","Total per capita sales","Beer","Litres","203","units ","0","v28463251","1.2.4","4.2","","","","1"
"2008","Newfoundland and Labrador","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463252","2.1.1","3854","","","","0"
"2008","Newfoundland and Labrador","","Total sales","Spirits","Litres","203","thousands","3","v28463253","2.1.2","1458","","","","0"
"2008","Newfoundland and Labrador","","Total sales","Wine","Litres","203","thousands","3","v28463254","2.1.3","328","","","","0"
"2008","Newfoundland and Labrador","","Total sales","Beer","Litres","203","thousands","3","v28463255","2.1.4","2068","","","","0"
"2008","Newfoundland and Labrador","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463256","2.2.1","9.0","","","","1"
"2008","Newfoundland and Labrador","","Total per capita sales","Spirits","Litres","203","units ","0","v28463257","2.2.2","3.4","","","","1"
"2008","Newfoundland and Labrador","","Total per capita sales","Wine","Litres","203","units ","0","v28463258","2.2.3","0.8","","","","1"
"2008","Newfoundland and Labrador","","Total per capita sales","Beer","Litres","203","units ","0","v28463259","2.2.4","4.8","","","","1"
"2008","Prince Edward Island","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463260","3.1.1","939","","","","0"
"2008","Prince Edward Island","","Total sales","Spirits","Litres","203","thousands","3","v28463261","3.1.2","334","","","","0"
"2008","Prince Edward Island","","Total sales","Wine","Litres","203","thousands","3","v28463262","3.1.3","133","","","","0"
"2008","Prince Edward Island","","Total sales","Beer","Litres","203","thousands","3","v28463263","3.1.4","472","","","","0"
"2008","Prince Edward Island","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463264","3.2.1","8.2","","","","1"
"2008","Prince Edward Island","","Total per capita sales","Spirits","Litres","203","units ","0","v28463265","3.2.2","2.9","","","","1"
"2008","Prince Edward Island","","Total per capita sales","Wine","Litres","203","units ","0","v28463266","3.2.3","1.2","","","","1"
"2008","Prince Edward Island","","Total per capita sales","Beer","Litres","203","units ","0","v28463267","3.2.4","4.1","","","","1"
"2008","Nova Scotia","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463268","4.1.1","6306","","","","0"
"2008","Nova Scotia","","Total sales","Spirits","Litres","203","thousands","3","v28463269","4.1.2","2123","","","","0"
"2008","Nova Scotia","","Total sales","Wine","Litres","203","thousands","3","v28463270","4.1.3","906","","","","0"
"2008","Nova Scotia","","Total sales","Beer","Litres","203","thousands","3","v28463271","4.1.4","3276","","","","0"
"2008","Nova Scotia","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463272","4.2.1","8.0","","","","1"
"2008","Nova Scotia","","Total per capita sales","Spirits","Litres","203","units ","0","v28463273","4.2.2","2.7","","","","1"
"2008","Nova Scotia","","Total per capita sales","Wine","Litres","203","units ","0","v28463274","4.2.3","1.1","","","","1"
"2008","Nova Scotia","","Total per capita sales","Beer","Litres","203","units ","0","v28463275","4.2.4","4.1","","","","1"
"2008","New Brunswick","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463276","5.1.1","4463","","","","0"
"2008","New Brunswick","","Total sales","Spirits","Litres","203","thousands","3","v28463277","5.1.2","1277","","","","0"
"2008","New Brunswick","","Total sales","Wine","Litres","203","thousands","3","v28463278","5.1.3","614","","","","0"
"2008","New Brunswick","","Total sales","Beer","Litres","203","thousands","3","v28463279","5.1.4","2571","","","","0"
"2008","New Brunswick","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463280","5.2.1","7.1","","","","1"
"2008","New Brunswick","","Total per capita sales","Spirits","Litres","203","units ","0","v28463281","5.2.2","2.0","","","","1"
"2008","New Brunswick","","Total per capita sales","Wine","Litres","203","units ","0","v28463282","5.2.3","1.0","","","","1"
"2008","New Brunswick","","Total per capita sales","Beer","Litres","203","units ","0","v28463283","5.2.4","4.1","","","","1"
"2008","Quebec","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463284","6.1.1","52428","","","","0"
"2008","Quebec","","Total sales","Spirits","Litres","203","thousands","3","v28463285","6.1.2","7132","","","","0"
"2008","Quebec","","Total sales","Wine","Litres","203","thousands","3","v28463286","6.1.3","15567","","","","0"
"2008","Quebec","","Total sales","Beer","Litres","203","thousands","3","v28463287","6.1.4","29730","","","","0"
"2008","Quebec","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463288","6.2.1","8.1","","","","1"
"2008","Quebec","","Total per capita sales","Spirits","Litres","203","units ","0","v28463289","6.2.2","1.1","","","","1"
"2008","Quebec","","Total per capita sales","Wine","Litres","203","units ","0","v28463290","6.2.3","2.4","","","","1"
"2008","Quebec","","Total per capita sales","Beer","Litres","203","units ","0","v28463291","6.2.4","4.6","","","","1"
"2008","Ontario","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463292","7.1.1","81354","","","","0"
"2008","Ontario","","Total sales","Spirits","Litres","203","thousands","3","v28463293","7.1.2","23306","","","","0"
"2008","Ontario","","Total sales","Wine","Litres","203","thousands","3","v28463294","7.1.3","16676","","","","0"
"2008","Ontario","","Total sales","Beer","Litres","203","thousands","3","v28463295","7.1.4","41372","","","","0"
"2008","Ontario","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463296","7.2.1","7.7","","","","1"
"2008","Ontario","","Total per capita sales","Spirits","Litres","203","units ","0","v28463297","7.2.2","2.2","","","","1"
"2008","Ontario","","Total per capita sales","Wine","Litres","203","units ","0","v28463298","7.2.3","1.6","","","","1"
"2008","Ontario","","Total per capita sales","Beer","Litres","203","units ","0","v28463299","7.2.4","3.9","","","","1"
"2008","Manitoba","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463300","8.1.1","7603","","","","0"
"2008","Manitoba","","Total sales","Spirits","Litres","203","thousands","3","v28463301","8.1.2","2612","","","","0"
"2008","Manitoba","","Total sales","Wine","Litres","203","thousands","3","v28463302","8.1.3","1039","","","","0"
"2008","Manitoba","","Total sales","Beer","Litres","203","thousands","3","v28463303","8.1.4","3951","","","","0"
"2008","Manitoba","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463304","8.2.1","7.9","","","","1"
"2008","Manitoba","","Total per capita sales","Spirits","Litres","203","units ","0","v28463305","8.2.2","2.7","","","","1"
"2008","Manitoba","","Total per capita sales","Wine","Litres","203","units ","0","v28463306","8.2.3","1.1","","","","1"
"2008","Manitoba","","Total per capita sales","Beer","Litres","203","units ","0","v28463307","8.2.4","4.1","","","","1"
"2008","Saskatchewan","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463308","9.1.1","6277","","","","0"
"2008","Saskatchewan","","Total sales","Spirits","Litres","203","thousands","3","v28463309","9.1.2","2352","","","","0"
"2008","Saskatchewan","","Total sales","Wine","Litres","203","thousands","3","v28463310","9.1.3","667","","","","0"
"2008","Saskatchewan","","Total sales","Beer","Litres","203","thousands","3","v28463311","9.1.4","3259","","","","0"
"2008","Saskatchewan","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463312","9.2.1","7.8","","","","1"
"2008","Saskatchewan","","Total per capita sales","Spirits","Litres","203","units ","0","v28463313","9.2.2","2.9","","","","1"
"2008","Saskatchewan","","Total per capita sales","Wine","Litres","203","units ","0","v28463314","9.2.3","0.8","","","","1"
"2008","Saskatchewan","","Total per capita sales","Beer","Litres","203","units ","0","v28463315","9.2.4","4.0","","","","1"
"2008","Alberta","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463316","10.1.1","27234","","","","0"
"2008","Alberta","","Total sales","Spirits","Litres","203","thousands","3","v28463317","10.1.2","9441","","","","0"
"2008","Alberta","","Total sales","Wine","Litres","203","thousands","3","v28463318","10.1.3","4452","","","","0"
"2008","Alberta","","Total sales","Beer","Litres","203","thousands","3","v28463319","10.1.4","13341","","","","0"
"2008","Alberta","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463320","10.2.1","9.5","","","","1"
"2008","Alberta","","Total per capita sales","Spirits","Litres","203","units ","0","v28463321","10.2.2","3.3","","","","1"
"2008","Alberta","","Total per capita sales","Wine","Litres","203","units ","0","v28463322","10.2.3","1.6","","","","1"
"2008","Alberta","","Total per capita sales","Beer","Litres","203","units ","0","v28463323","10.2.4","4.7","","","","1"
"2008","British Columbia","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463324","11.1.1","31499","","","","0"
"2008","British Columbia","","Total sales","Spirits","Litres","203","thousands","3","v28463325","11.1.2","9894","","","","0"
"2008","British Columbia","","Total sales","Wine","Litres","203","thousands","3","v28463326","11.1.3","7374","","","","0"
"2008","British Columbia","","Total sales","Beer","Litres","203","thousands","3","v28463327","11.1.4","14231","","","","0"
"2008","British Columbia","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463328","11.2.1","8.7","","","","1"
"2008","British Columbia","","Total per capita sales","Spirits","Litres","203","units ","0","v28463329","11.2.2","2.7","","","","1"
"2008","British Columbia","","Total per capita sales","Wine","Litres","203","units ","0","v28463330","11.2.3","2.0","","","","1"
"2008","British Columbia","","Total per capita sales","Beer","Litres","203","units ","0","v28463331","11.2.4","3.9","","","","1"
"2008","Yukon","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463332","12.1.1","355","","","","0"
"2008","Yukon","","Total sales","Spirits","Litres","203","thousands","3","v28463333","12.1.2","109","","","","0"
"2008","Yukon","","Total sales","Wine","Litres","203","thousands","3","v28463334","12.1.3","60","","","","0"
"2008","Yukon","","Total sales","Beer","Litres","203","thousands","3","v28463335","12.1.4","186","","","","0"
"2008","Yukon","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463336","12.2.1","13.3","","","","1"
"2008","Yukon","","Total per capita sales","Spirits","Litres","203","units ","0","v28463337","12.2.2","4.1","","","","1"
"2008","Yukon","","Total per capita sales","Wine","Litres","203","units ","0","v28463338","12.2.3","2.2","","","","1"
"2008","Yukon","","Total per capita sales","Beer","Litres","203","units ","0","v28463339","12.2.4","6.9","","","","1"
"2008","Northwest Territories including Nunavut","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463340","13.1.1","","..","","","0"
"2008","Northwest Territories including Nunavut","","Total sales","Spirits","Litres","203","thousands","3","v28463341","13.1.2","","..","","","0"
"2008","Northwest Territories including Nunavut","","Total sales","Wine","Litres","203","thousands","3","v28463342","13.1.3","","..","","","0"
"2008","Northwest Territories including Nunavut","","Total sales","Beer","Litres","203","thousands","3","v28463343","13.1.4","","..","","","0"
"2008","Northwest Territories including Nunavut","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463344","13.2.1","8.5","","","","1"
"2008","Northwest Territories including Nunavut","","Total per capita sales","Spirits","Litres","203","units ","0","v28463345","13.2.2","3.6","","","","1"
"2008","Northwest Territories including Nunavut","","Total per capita sales","Wine","Litres","203","units ","0","v28463346","13.2.3","0.9","","","","1"
"2008","Northwest Territories including Nunavut","","Total per capita sales","Beer","Litres","203","units ","0","v28463347","13.2.4","3.9","","","","1"
"2008","Northwest Territories","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v41974856","14.1.1","417","","","","0"
"2008","Northwest Territories","","Total sales","Spirits","Litres","203","thousands","3","v41974857","14.1.2","183","","","","0"
"2008","Northwest Territories","","Total sales","Wine","Litres","203","thousands","3","v41974858","14.1.3","47","","","","0"
"2008","Northwest Territories","","Total sales","Beer","Litres","203","thousands","3","v41974859","14.1.4","187","","","","0"
"2008","Nunavut","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v41974860","15.1.1","47","","","","0"
"2008","Nunavut","","Total sales","Spirits","Litres","203","thousands","3","v41974861","15.1.2","17","","","","0"
"2008","Nunavut","","Total sales","Wine","Litres","203","thousands","3","v41974862","15.1.3","3","","","","0"
"2008","Nunavut","","Total sales","Beer","Litres","203","thousands","3","v41974863","15.1.4","26","","","","0"
"2009","Canada","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463244","1.1.1","226606","","","","0"
"2009","Canada","","Total sales","Spirits","Litres","203","thousands","3","v28463245","1.1.2","61030","","","","0"
"2009","Canada","","Total sales","Wine","Litres","203","thousands","3","v28463246","1.1.3","49634","","","","0"
"2009","Canada","","Total sales","Beer","Litres","203","thousands","3","v28463247","1.1.4","115942","","","","0"
"2009","Canada","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463248","1.2.1","8.2","","","","1"
"2009","Canada","","Total per capita sales","Spirits","Litres","203","units ","0","v28463249","1.2.2","2.2","","","","1"
"2009","Canada","","Total per capita sales","Wine","Litres","203","units ","0","v28463250","1.2.3","1.8","","","","1"
"2009","Canada","","Total per capita sales","Beer","Litres","203","units ","0","v28463251","1.2.4","4.2","","","","1"
"2009","Newfoundland and Labrador","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463252","2.1.1","3930","","","","0"
"2009","Newfoundland and Labrador","","Total sales","Spirits","Litres","203","thousands","3","v28463253","2.1.2","1503","","","","0"
"2009","Newfoundland and Labrador","","Total sales","Wine","Litres","203","thousands","3","v28463254","2.1.3","350","","","","0"
"2009","Newfoundland and Labrador","","Total sales","Beer","Litres","203","thousands","3","v28463255","2.1.4","2078","","","","0"
"2009","Newfoundland and Labrador","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463256","2.2.1","9.1","","","","1"
"2009","Newfoundland and Labrador","","Total per capita sales","Spirits","Litres","203","units ","0","v28463257","2.2.2","3.5","","","","1"
"2009","Newfoundland and Labrador","","Total per capita sales","Wine","Litres","203","units ","0","v28463258","2.2.3","0.8","","","","1"
"2009","Newfoundland and Labrador","","Total per capita sales","Beer","Litres","203","units ","0","v28463259","2.2.4","4.8","","","","1"
"2009","Prince Edward Island","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463260","3.1.1","951","","","","0"
"2009","Prince Edward Island","","Total sales","Spirits","Litres","203","thousands","3","v28463261","3.1.2","336","","","","0"
"2009","Prince Edward Island","","Total sales","Wine","Litres","203","thousands","3","v28463262","3.1.3","138","","","","0"
"2009","Prince Edward Island","","Total sales","Beer","Litres","203","thousands","3","v28463263","3.1.4","476","","","","0"
"2009","Prince Edward Island","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463264","3.2.1","8.2","","","","1"
"2009","Prince Edward Island","","Total per capita sales","Spirits","Litres","203","units ","0","v28463265","3.2.2","2.9","","","","1"
"2009","Prince Edward Island","","Total per capita sales","Wine","Litres","203","units ","0","v28463266","3.2.3","1.2","","","","1"
"2009","Prince Edward Island","","Total per capita sales","Beer","Litres","203","units ","0","v28463267","3.2.4","4.1","","","","1"
"2009","Nova Scotia","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463268","4.1.1","6428","","","","0"
"2009","Nova Scotia","","Total sales","Spirits","Litres","203","thousands","3","v28463269","4.1.2","2199","","","","0"
"2009","Nova Scotia","","Total sales","Wine","Litres","203","thousands","3","v28463270","4.1.3","934","","","","0"
"2009","Nova Scotia","","Total sales","Beer","Litres","203","thousands","3","v28463271","4.1.4","3294","","","","0"
"2009","Nova Scotia","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463272","4.2.1","8.1","","","","1"
"2009","Nova Scotia","","Total per capita sales","Spirits","Litres","203","units ","0","v28463273","4.2.2","2.8","","","","1"
"2009","Nova Scotia","","Total per capita sales","Wine","Litres","203","units ","0","v28463274","4.2.3","1.2","","","","1"
"2009","Nova Scotia","","Total per capita sales","Beer","Litres","203","units ","0","v28463275","4.2.4","4.1","","","","1"
"2009","New Brunswick","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463276","5.1.1","4509","","","","0"
"2009","New Brunswick","","Total sales","Spirits","Litres","203","thousands","3","v28463277","5.1.2","1317","","","","0"
"2009","New Brunswick","","Total sales","Wine","Litres","203","thousands","3","v28463278","5.1.3","638","","","","0"
"2009","New Brunswick","","Total sales","Beer","Litres","203","thousands","3","v28463279","5.1.4","2553","","","","0"
"2009","New Brunswick","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463280","5.2.1","7.1","","","","1"
"2009","New Brunswick","","Total per capita sales","Spirits","Litres","203","units ","0","v28463281","5.2.2","2.1","","","","1"
"2009","New Brunswick","","Total per capita sales","Wine","Litres","203","units ","0","v28463282","5.2.3","1.0","","","","1"
"2009","New Brunswick","","Total per capita sales","Beer","Litres","203","units ","0","v28463283","5.2.4","4.0","","","","1"
"2009","Quebec","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463284","6.1.1","54414","","","","0"
"2009","Quebec","","Total sales","Spirits","Litres","203","thousands","3","v28463285","6.1.2","7263","","","","0"
"2009","Quebec","","Total sales","Wine","Litres","203","thousands","3","v28463286","6.1.3","16144","","","","0"
"2009","Quebec","","Total sales","Beer","Litres","203","thousands","3","v28463287","6.1.4","31007","","","","0"
"2009","Quebec","","Total per capita sales","Total alcoholic beverages","Litres","203","units ","0","v28463288","6.2.1","8.3","","","","1"
"2009","Quebec","","Total per capita sales","Spirits","Litres","203","units ","0","v28463289","6.2.2","1.1","","","","1"
"2009","Quebec","","Total per capita sales","Wine","Litres","203","units ","0","v28463290","6.2.3","2.5","","","","1"
"2009","Quebec","","Total per capita sales","Beer","Litres","203","units ","0","v28463291","6.2.4","4.8","","","","1"
"2009","Ontario","","Total sales","Total alcoholic beverages","Litres","203","thousands","3","v28463292","7.1.1","81589","","","","0"
"2009","Ontario","","Total sales","Spirits","Litres","203","thousands","3","v28463293","7.1.2","23450","","","","0"
"2009","Ontario","","Total sales","Wine","Litres","203","thousands","3","v28463294","7.1.3","17146","","","","0"
